Track.Name,Artist,songId,Region,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01
Silence,Marshmello,7vGuf3Y35N4wmASOKLUVVU,Germany,,,,,,,,,,9,6,
Let You Down,NF,6mrKP2jyIQmM0rw6fQryjr,Germany,,,,,,,,,,,4,6
Perfect,Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,Germany,,,,,,,,,,,7,
Wolves,Selena Gomez,7EmGUiUaOSGDnUUQUDrOXC,Germany,,,,,,,,,,,9,
Gamechanger,Kollegah,5gVkQehV7dXjnau9jjfJ7a,Germany,,,,,,,,,,,10,
All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,Germany,,,,,,,,,,,,4
River (feat. Ed Sheeran),Eminem,5UEnHoDYpsxlfzWLZIc7LD,Germany,,,,,,,,,,,,5
Ave Maria,Kollegah,5cjecvX0CmC9gK0Laf5EMQ,Germany,,,,,,,,,,,,7
Last Christmas,Wham!,2FRnf9qhLbvw8fu4IBXx78,Germany,,,,,,,,,,,,8
Him & I (with Halsey),G-Eazy,5k38wzpLb15YgncyWdTZE4,Germany,,,,,,,,,,,,9
Rap wieder Rap,Kollegah,3ireeOPKD5i6wN6CBp5koM,Germany,,,,,,,,,,,,10
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Chile,1,3,4,,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Chile,2,4,8,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Chile,3,5,7,10,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Chile,4,1,1,2,8,,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Chile,5,9,,,,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Chile,6,10,,,,,,,,,,
Vacaciones,Wisin,3dQDid3IUNhZy1OehIfYfE,Chile,7,6,,,,,,,,,,
Ay Mi Dios,IAmChino,6stYbAJgTszHAHZMPxWWCY,Chile,8,,,,,,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Chile,9,2,3,5,9,,,,,,,
Me Llamas (feat. Maluma) - Remix,Piso 21,5hEM0JchdVzQ5PwvSfITeX,Chile,10,,,,,,,,,,,
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5q2JbCNi4FcnglgPfxcV65,Chile,,7,6,7,10,8,10,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Chile,,8,2,3,5,5,8,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Chile,,,5,1,,2,2,2,2,5,,
Tu Falta De Querer,Mon Laferte,4skuEIloXWuxxgekKupkEH,Chile,,,9,,,,,,,,,
Amárrame,Mon Laferte,0u13src3QcditRU5VPduML,Chile,,,10,,,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Chile,,,,4,3,3,4,4,6,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Chile,,,,6,6,,,,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Chile,,,,8,4,4,6,8,,,,
Sigo Extrañándote,J Balvin,6qDF4wWL49CAVbgT7yuHl8,Chile,,,,9,7,7,9,,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Chile,,,,,1,1,3,5,9,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Chile,,,,,2,,,,,,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Chile,,,,,,6,7,9,,,,
Bonita,J Balvin,693iqPOQvhI7PobtR8CC8v,Chile,,,,,,9,5,3,4,8,,
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Chile,,,,,,10,,,,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Chile,,,,,,,1,1,1,6,,
Krippy Kush,Farruko,3rgjBiAMVGnxmsTDmUy8vb,Chile,,,,,,,,6,,,,
Bella y Sensual,Romeo Santos,0ERbK7qVqveCaBWIiYCrl3,Chile,,,,,,,,7,8,9,,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Chile,,,,,,,,10,5,4,6,9
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Chile,,,,,,,,,3,2,2,6
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Chile,,,,,,,,,7,1,3,4
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Chile,,,,,,,,,10,,,
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Chile,,,,,,,,,,3,9,
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Chile,,,,,,,,,,7,5,8
Vuelve,Daddy Yankee,0lJCqIx5BhZtf6QtYI2fbv,Chile,,,,,,,,,,10,10,
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Chile,,,,,,,,,,,1,2
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Chile,,,,,,,,,,,4,3
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Chile,,,,,,,,,,,7,1
Perro Fiel,Shakira,70lnL3QaSOIIyMa2X9aVRL,Chile,,,,,,,,,,,8,
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Chile,,,,,,,,,,,,5
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Chile,,,,,,,,,,,,7
Olha a Explosão,MC Kevinho,6m2LNopVJKsvBB9l7Z1rwn,Chile,,,,,,,,,,,,10
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Japan,1,3,9,6,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Japan,2,1,1,1,1,1,1,1,1,1,1,1
24K Magic,Bruno Mars,6b8Be6ljOzmkOmFslEb23P,Japan,3,4,,,,,,,,,,
Don't Wanna Know,Maroon 5,5MFzQMkrl1FOOng9tq6R9r,Japan,4,,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,Japan,5,2,4,4,,,,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Japan,6,6,8,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Japan,7,5,,,,,,,,,,
I Feel It Coming,The Weeknd,5GXAXm5YOmYT0kL5jHvYBt,Japan,8,8,,,,,,,,,,
Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,Japan,9,,,,,,,,,,,
Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,Japan,10,,,,,,,,,,,
It Ain't Me (with Selena Gomez),Kygo,3eR23VReFzcdmS7TYCrhCe,Japan,,7,6,5,9,,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,Japan,,9,2,2,4,6,8,,,,,
Chained To The Rhythm,Katy Perry,6520aj0B4FSKGVuKNsOCOi,Japan,,10,,,,,,,,,,
Stay (with Alessia Cara),Zedd,0dA2Mk56wEzDgegdC6R17g,Japan,,,3,3,3,4,6,10,,,,
Galway Girl,Ed Sheeran,0afhq8XCExXpqazXczTSve,Japan,,,5,,,,,,,,,
That's What I Like,Bruno Mars,0KKkJNfGyhkQ5aFogxQAPU,Japan,,,7,7,7,,,,,,,
Slide,Calvin Harris,7tr2za8SQg2CI8EDgrdtNl,Japan,,,10,,,,,,,,,
Symphony (feat. Zara Larsson),Clean Bandit,1x5sYLZiu9r5E43kMlt9f8,Japan,,,,8,8,8,,,,,,
The One,The Chainsmokers,0wfbD5rAksdXUzRvMfM3x5,Japan,,,,9,,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Japan,,,,10,5,3,3,2,5,9,,
I'm the One,DJ Khaled,72Q0FQQo32KJloivv5xge2,Japan,,,,,2,,,,,,,
Good Life (with G-Eazy & Kehlani),G-Eazy,1Eck97uRMlprKOOJN9oO1E,Japan,,,,,6,,,,,,,
Bad Liar,Selena Gomez,1sCxVKWImDZSZKvG0U9B23,Japan,,,,,10,,,,,,,
I'm the One,DJ Khaled,3DXncPQOG4VBw3QHh3S817,Japan,,,,,,2,2,3,,,,
2U (feat. Justin Bieber),David Guetta,3A7qX2QjDlPnazUsRk5y0M,Japan,,,,,,5,4,4,,,,
Attention,Charlie Puth,4iLqG9SeJSnt0cSPICSjxv,Japan,,,,,,7,,,,,,
Feels,Calvin Harris,5bcTCxgc7xVfSaMV3RuVke,Japan,,,,,,9,5,5,,,,
Wild Thoughts,DJ Khaled,1OAh8uOEOvTDqkKFsKksCi,Japan,,,,,,10,10,,,,,
TT - Japanese ver.,TWICE,0PAyiPTz8gL0udQnSasc5G,Japan,,,,,,,7,,,,,
Mama,Jonas Blue,0NiXXAI876aGImAd6rTj8w,Japan,,,,,,,9,7,9,10,,
打上花火,DAOKO×米津玄師,7pcTLUekZJQnzDOUDuExVJ,Japan,,,,,,,,6,2,2,2,4
Friends (with BloodPop®),Justin Bieber,7nZmah2llfvLDiUjm0kiyz,Japan,,,,,,,,8,4,6,,
Without You (feat. Sandro Cavazza),Avicii,6WbADFqMvR8N5u0BvtsWQE,Japan,,,,,,,,9,,,,
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,Japan,,,,,,,,,3,3,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Japan,,,,,,,,,6,4,5,6
DNA,BTS,5SE57ljOIUJ1ybL9U6CuBH,Japan,,,,,,,,,7,,,
Too Good At Goodbyes - Edit,Sam Smith,0mel2N9Ws9r4yLQn5QE21Y,Japan,,,,,,,,,8,,,
What Lovers Do (feat. SZA),Maroon 5,4mxWSdf71VFO52qFeY0fZt,Japan,,,,,,,,,10,5,,
One More Time,TWICE,6q2cJXwzu89N8okT69L7KC,Japan,,,,,,,,,,7,10,
My Boo,Shota Shimizu,2gasr6aemUqZIBBN05EO03,Japan,,,,,,,,,,8,7,5
Wolves,Selena Gomez,7EmGUiUaOSGDnUUQUDrOXC,Japan,,,,,,,,,,,3,2
What Lovers Do (feat. SZA),Maroon 5,3hBBKuWJfxlIlnd9QFoC8k,Japan,,,,,,,,,,,4,3
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,Japan,,,,,,,,,,,6,10
LIKEY,TWICE,4Eb5cLWxKQUoUQaKUYSRgI,Japan,,,,,,,,,,,8,
How Long,Charlie Puth,32DGGj6KlNuBr6WaqRxpxi,Japan,,,,,,,,,,,9,
打上花火,DAOKO×米津玄師,4IouQaO9GkaHC7AtMErdSa,Japan,,,,,,,,,,,,7
Wherever you are,ONE OK ROCK,0YAMQSmHk6BSUGTYpaoqTJ,Japan,,,,,,,,,,,,8
All I Want for Christmas Is You,Mariah Carey,0bYg9bo50gSsH3LtXe2SQn,Japan,,,,,,,,,,,,9
Deu Onda,MC G15,0EPxmvsG1BY5td4aTOkWBF,Brazil,1,6,,,,,,,,,,
Hear Me Now,Alok,1a5Yu5L18qNxVhXx38njON,Brazil,2,3,3,5,6,7,6,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Brazil,3,1,1,1,2,3,5,,,,,
Loka,Simone & Simaria,257tme6AhneIKAqVF1HTH4,Brazil,4,4,4,7,,,,,,,,
Eu Sei de Cor - Ao Vivo | Acústico,Marília Mendonça,45wqPwIH4A5cr2IyyD4WKf,Brazil,5,10,,,,,,,,,,
Olha a Explosão,MC Kevinho,6m2LNopVJKsvBB9l7Z1rwn,Brazil,6,2,6,,,,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Brazil,7,,,,,,,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Brazil,8,,,,,,,,,,,
Te Assumi Pro Brasil - Ao Vivo,Matheus & Kauan,2d3TbSkAscvT3QRQalq6uT,Brazil,9,7,7,8,,,,,,,,
Medo Bobo - Ao Vivo,Maiara & Maraisa,2CW04trIoYMbroZWDzPAjs,Brazil,10,,,,,,,,,,,
Você Partiu Meu Coração,Nego do Borel,0u8aj0c4IxeVSLTUuuq9V5,Brazil,,5,2,3,9,,,,,,,
Vidinha de Balada - Ao Vivo,Henrique & Juliano,4FHw39Ke6pVt5tNKvLr4r3,Brazil,,8,5,10,,,9,,,,,
Chained To The Rhythm,Katy Perry,6520aj0B4FSKGVuKNsOCOi,Brazil,,9,,,,,,,,,,
Acordando o Prédio,Luan Santana,40bK2uosUmAS92c17n98xd,Brazil,,,8,,,,,,,,,
Malbec (Part. Dennis Dj) - Ao Vivo,Henrique & Diego,5SnQDj5REQVvAdSlhqkEcE,Brazil,,,9,,,,,,,,,
Vai Embrazando,Mc Zaac,1zhfU6YXa2pXUAQdG1NvBZ,Brazil,,,10,2,4,9,,,,,,
O Grave Bater,MC Kevinho,1bUazU9SSOh02AdlOPeTvm,Brazil,,,,4,7,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Brazil,,,,6,1,2,7,,,,,
Joga o Bum Bum Tamtam,MC Fioti,7KBfjlQ85Fqs2MCCvXSW0c,Brazil,,,,9,8,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Brazil,,,,,3,6,,,,,,
Never Let Me Go,Alok,06ZpMjkNdIDKVf3mK29UiC,Brazil,,,,,5,10,8,,,,,
Switch,Iggy Azalea,02LZ1fGJE8fB56yTlCVMEV,Brazil,,,,,10,,,,,,,
Paradinha,Anitta,05rJdH2MRLJ3sQoEUO78qs,Brazil,,,,,,1,2,3,,,,
Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,5gUFvcHTgDNthj7DmZl2L7,Brazil,,,,,,4,3,,,,,
K.O.,Pabllo Vittar,1J0iYsJuVhqfDhBoSLuO9A,Brazil,,,,,,5,4,,,,,
Fazer Falta,Mc Livinho,6pSYjx66rlqRmGGTHhnjCo,Brazil,,,,,,8,1,2,2,4,8,
Vidinha de Balada - Ao Vivo,Henrique & Juliano,2g2ZjM1GjY9Lf2Ff0L94Ul,Brazil,,,,,,,10,6,,,,
Sua Cara (feat. Anitta & Pabllo Vittar),Major Lazer,3ibRxEv4KkcU9e259eyNJA,Brazil,,,,,,,,1,1,3,,
Encaixa,MC Kevinho,7yYOMPwpV5CsK0cxoAZT6B,Brazil,,,,,,,,4,4,7,,
Deixe Me Ir - Acústico,1Kilo,2srL4DYBekshpbprS6H0mO,Brazil,,,,,,,,5,5,2,5,9
K.O.,Pabllo Vittar,3zDNvfOirISKzV3I6tSRN1,Brazil,,,,,,,,7,,,,
Cara Bacana,MC G15,4BjPsq3MXBNo4Qxg40igEr,Brazil,,,,,,,,8,,,,
K.O.,Pabllo Vittar,5zSiXA70xM4kuSt6qim6jl,Brazil,,,,,,,,9,3,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Brazil,,,,,,,,10,10,,,
Corpo Sensual,Pabllo Vittar,4kkQGhScJDzNIIGavQE9SN,Brazil,,,,,,,,,6,1,7,
Raspão - Ao Vivo,Henrique & Diego,6gquljDBW7rE6mCBzmTRxo,Brazil,,,,,,,,,7,8,9,
Look What You Made Me Do,Taylor Swift,6uFsE1JgZ20EXyU0JQZbUR,Brazil,,,,,,,,,8,,,
Ar-Condicionado No 15 - Ao Vivo,Wesley Safadão,5ac0YTpOaDX9wEYYyGCglL,Brazil,,,,,,,,,9,9,,
New Rules,Dua Lipa,2ekn2ttSfGqwhhate0LSR0,Brazil,,,,,,,,,,5,2,10
Is That For Me,Alesso,2KwojFDebQV4J2b0JMRR5Q,Brazil,,,,,,,,,,6,,
Big Jet Plane,Alok,1xd3OqTbx17HutN7RfJOTj,Brazil,,,,,,,,,,10,,
Agora Vai Sentar,MC Jhowzinho e MC Kadinho,0pDaqgIForVNO4jrtTxcWT,Brazil,,,,,,,,,,,1,2
Havana,Camila Cabello,0ofbQMrRDsUaVKq2mGLEAb,Brazil,,,,,,,,,,,3,7
Amar Amei,Mc Don Juan,1kNVJQEkobOlyfbctPZ4fs,Brazil,,,,,,,,,,,4,3
Downtown,Anitta,3Ga6eKrUFf12ouh9Yw3v2D,Brazil,,,,,,,,,,,6,1
Permanecer,Lucas Lucco,3sIMCkwUZbQbWeNOTG3ET4,Brazil,,,,,,,,,,,10,5
Deixa Ela Beijar,Matheus & Kauan,7q5agbUOzZnVF4Yes3AD7I,Brazil,,,,,,,,,,,,4
Vai malandra (feat. Tropkillaz e DJ Yuri Martins),Anitta,6u0EAxf1OJTLS7CvInuNd7,Brazil,,,,,,,,,,,,6
Rabiola,MC Kevinho,228vRHzGfQh47EfLjuY1Yr,Brazil,,,,,,,,,,,,8
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Honduras,1,4,8,,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Honduras,2,7,10,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Honduras,3,6,6,,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Honduras,4,2,2,3,5,5,8,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Honduras,5,1,1,2,9,8,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Honduras,6,10,,,,,,,,,,
Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,Honduras,7,,,,,,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Honduras,8,,,,,,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Honduras,9,3,4,7,10,,,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Honduras,10,,,,,,,,,,,
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5q2JbCNi4FcnglgPfxcV65,Honduras,,5,5,5,8,6,7,9,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Honduras,,8,,,,,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Honduras,,9,3,1,,2,2,2,2,3,7,8
Sigo Extrañándote,J Balvin,6qDF4wWL49CAVbgT7yuHl8,Honduras,,,7,4,6,7,9,,,,,
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Honduras,,,9,9,,,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Honduras,,,,6,7,,,,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Honduras,,,,8,3,4,5,8,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Honduras,,,,10,1,1,3,7,,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Honduras,,,,,2,,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Honduras,,,,,4,3,4,4,9,,,
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Honduras,,,,,,9,,,,,,
Bonita,J Balvin,693iqPOQvhI7PobtR8CC8v,Honduras,,,,,,10,6,5,6,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Honduras,,,,,,,1,1,1,8,,
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Honduras,,,,,,,10,6,3,10,,
Krippy Kush,Farruko,3rgjBiAMVGnxmsTDmUy8vb,Honduras,,,,,,,,3,5,,,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Honduras,,,,,,,,10,4,1,3,5
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Honduras,,,,,,,,,7,6,,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Honduras,,,,,,,,,8,5,9,
Krippy Kush,Farruko,7FfpP3YZ6fOWMdxkIAtud9,Honduras,,,,,,,,,10,,,
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Honduras,,,,,,,,,,2,8,
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Honduras,,,,,,,,,,4,6,4
Solo,El Nene La amenaza,2rrJfOphzn4uQCK9X0x6R6,Honduras,,,,,,,,,,7,1,2
Vuelve,Daddy Yankee,0lJCqIx5BhZtf6QtYI2fbv,Honduras,,,,,,,,,,9,5,7
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Honduras,,,,,,,,,,,2,1
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Honduras,,,,,,,,,,,4,3
,,1YqcGlCHNquxBhlUZsjhMT,Honduras,,,,,,,,,,,10,
Chambea,Bad Bunny,6ElmxV9B2mSNscEjP27M7i,Honduras,,,,,,,,,,,,6
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Honduras,,,,,,,,,,,,9
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Honduras,,,,,,,,,,,,10
Reggaetón Lento (Bailemos),CNCO,3AEZUABDXNtecAOSC1qTfo,Guatemala,1,3,7,,,,,,,,,
Otra Vez (feat. J Balvin),Zion & Lennox,3QwBODjSEzelZyVjxPOHdq,Guatemala,2,5,6,7,,,,,,,,
Chantaje,Shakira,6mICuAdrwEjh6Y6lroV2Kg,Guatemala,3,7,10,,,,,,,,,
Despacito (Featuring Daddy Yankee),Luis Fonsi,4aWmUDTfIPGksMNLV2rQP2,Guatemala,4,1,1,2,6,,,,,,,
Safari,J Balvin,6rQSrBHf7HlZjtcMZ4S4bO,Guatemala,5,9,,,,,,,,,,
Let Me Love You,DJ Snake,4pdPtRcBmOSQDlJ3Fk945m,Guatemala,6,,,,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Guatemala,7,4,3,4,7,7,,,,,,
El Amante,Nicky Jam,3umS4y3uQDkqekNjVpiRUs,Guatemala,8,2,4,5,9,,,,,,,
Closer,The Chainsmokers,7BKLCZ1jbUBVqRi2FVlTVw,Guatemala,9,,,,,,,,,,,
Vente Pa' Ca,Ricky Martin,7DM4BPaS7uofFul3ywMe46,Guatemala,10,,,,,,,,,,,
Me Rehúso,Danny Ocean,6De0lHrwBfPfrhorm9q1Xl,Guatemala,,6,2,1,,2,3,3,2,4,6,7
Sigo Extrañándote,J Balvin,6qDF4wWL49CAVbgT7yuHl8,Guatemala,,8,5,3,5,8,,,,,,
Something Just Like This,The Chainsmokers,6RUKPb4LETWmmr3iAEQktW,Guatemala,,10,,,,,,,,,,
SUBEME LA RADIO,Enrique Iglesias,7nKBxz47S9SD79N086fuhn,Guatemala,,,8,9,,,,,,,,
"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5q2JbCNi4FcnglgPfxcV65,Guatemala,,,9,,,9,,,,,,
Despacito - Remix,Luis Fonsi,5CtI0qwDJkDQGwXD1H1cLb,Guatemala,,,,6,8,,,,,,,
Ahora Dice,Chris Jeday,22eADXu8DfOAUEDw4vU8qy,Guatemala,,,,8,4,5,6,6,,,,
Felices los 4,Maluma,0qYTZCo5Bwh1nsUFGZP3zn,Guatemala,,,,10,1,1,4,5,10,,,
Me Rehúso,Danny Ocean,6Zosz8w6CmdGMZM6p4JlbQ,Guatemala,,,,,2,10,,,,,,
Escápate Conmigo,Wisin,2cnKEkpVUSV4wnjQiTWfH6,Guatemala,,,,,3,3,5,4,5,8,,
Hey DJ,CNCO,209gZgcfLq2aUuu51vOWBl,Guatemala,,,,,10,6,7,,,,,
Una Lady Como Tú,Manuel Turizo,7MHN1aCFtLXjownGhvEQlF,Guatemala,,,,,,4,2,2,4,,,
Mi Gente,J Balvin,2rb5MvYT7ZIxbKW5hfcHx8,Guatemala,,,,,,,1,1,1,10,,
Bonita,J Balvin,693iqPOQvhI7PobtR8CC8v,Guatemala,,,,,,,8,7,6,7,,
Tu Foto,Ozuna,0Szp49tpFasIjX04Mcsydp,Guatemala,,,,,,,9,10,,,,
Báilame,Nacho,7lRsNbdOGykkMAgsqs4R1C,Guatemala,,,,,,,10,,,,,
Robarte un Beso,Carlos Vives,4z3GJkrtH97Bj6fRta983T,Guatemala,,,,,,,,8,3,5,,
Krippy Kush,Farruko,3rgjBiAMVGnxmsTDmUy8vb,Guatemala,,,,,,,,9,,,,
Como Antes,Yandel,5YzA563GXTuwQaRq24z1k5,Guatemala,,,,,,,,,7,,,
Mayores,Becky G,7JNh1cfm0eXjqFVOzKLyau,Guatemala,,,,,,,,,8,6,5,9
Que Va,Alex Sensation,7ofxPmTNMj2GP07g1VZa0O,Guatemala,,,,,,,,,9,2,3,5
Se Preparó,Ozuna,1m69ELEgE6k5ZWsap40ozt,Guatemala,,,,,,,,,,1,4,4
Criminal,Natti Natasha,2SmgFAhQkQCQPyBiBxR6Te,Guatemala,,,,,,,,,,3,7,
Báilame - Remix,Nacho,3VClLWqNn80Llv0PJOsKgr,Guatemala,,,,,,,,,,9,,
Sensualidad,Bad Bunny,5hcisvFMidkMJlElTO9Qmw,Guatemala,,,,,,,,,,,1,2
Criminal,Natti Natasha,6Za3190Sbw39BBC77WSS1C,Guatemala,,,,,,,,,,,2,3
Déjala Que Vuelva (feat. Manuel Turizo),Piso 21,33bnxcjePIkcmNjEFTJX0l,Guatemala,,,,,,,,,,,8,1
Échame La Culpa,Luis Fonsi,1zsG4eaZmkA1dvjDDsAGLK,Guatemala,,,,,,,,,,,9,6
Suena El Dembow,Joey Montana,5TysCiZtv1HnSWcTcUFusI,Guatemala,,,,,,,,,,,10,10
Corazón,Maluma,4lESS6vuruP6a79KWRaQou,Guatemala,,,,,,,,,,,,8
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,5knuzwU65gJK7IF5yJsuaW,Switzerland,1,6,,,,,,,,,,
Shape of You,Ed Sheeran,7qiZfU4dY1lWllzX7mPBI3,Switzerland,2,1,1,1,2,5,8,,,,,
Castle on the Hill,Ed Sheeran,6PCUP3dWmTjcTtXY02oFdT,Switzerland,3,9,6,,,,,,,,,
Starboy,The Weeknd,5aAx2yezTd8zXrkmtKl66Z,Switzerland,4,,,,,,,,,,,
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3NdDpSvN911VPGivFlV5d0,Switzerland,5,2,7,,,,,,,,,
Call On Me - Ryan Riback Extended Remix,Starley,78rIJddV4X0HkNAInEcYde,Switzerland,6,7,,,,,,,,,,
Paris,The Chainsmokers,72jbDTw1piOOj770jWNeaG,Switzerland,7,4,8,,,,,,,,,
Say You Won't Let Go,James Arthur,5uCax9HTNlzGybIStD3vDh,Switzerland,8,,,,,,,,,,,
